sqft_living,grade,sqft_above,bathrooms,quartier,view,sqft_basement,bedrooms,waterfront,floors
1650,7,1650,2.0,0,0,0,3,0,1.5
830,8,830,1.5,0,0,0,2,0,2.0
2910,9,2910,2.5,1,0,0,4,0,2.0
2250,7,1650,2.0,0,0,600,4,0,1.5
1830,8,1830,2.5,0,0,0,3,0,2.0
1980,7,1470,2.25,0,0,510,4,0,1.0
1510,7,1510,1.0,0,0,0,2,0,1.5
1860,8,1120,2.25,0,0,740,4,0,1.0
2440,7,2440,2.5,0,0,0,4,0,2.0
2130,7,1370,1.75,0,0,760,4,0,1.0
3960,12,3100,3.25,0,2,860,4,0,2.0
1420,7,1420,2.0,0,0,0,3,0,1.0
2140,7,1420,1.75,0,0,720,4,0,1.0
2550,7,1610,1.0,0,1,940,2,0,1.0
1880,7,940,1.75,0,0,940,3,0,1.0
1520,7,990,1.0,0,0,530,3,0,1.0
5545,11,3605,4.0,0,0,1940,4,0,2.0
3090,9,3090,2.5,0,0,0,4,0,2.0
940,6,940,1.0,0,0,0,3,0,1.0
1910,7,1160,2.75,1,0,750,4,0,1.0
1750,6,1750,2.0,0,0,0,4,0,1.0
1250,7,1250,1.0,0,0,0,3,0,1.0
1970,8,1820,2.0,0,0,150,4,0,1.0
1660,7,1660,2.5,0,0,0,3,0,2.0
3080,10,2300,3.5,0,3,780,4,0,2.0
1300,7,1300,1.0,0,0,0,3,0,1.0
4050,10,2150,4.25,1,2,1900,5,0,1.0
2910,9,2210,2.75,0,0,700,4,0,1.0
1290,7,1290,3.25,0,0,0,3,0,3.0
1990,7,1170,1.75,0,0,820,2,0,1.0
5230,10,3740,4.5,1,4,1490,3,1,2.0
1070,7,1070,1.0,0,0,0,3,0,1.0
1640,7,930,2.0,0,0,710,4,0,1.0
1460,7,1460,2.5,0,0,0,3,0,2.0
2290,9,2290,2.5,1,0,0,3,0,2.0
2160,8,2160,2.5,0,0,0,3,0,2.0
1890,8,1890,2.0,1,2,0,3,0,1.0
2980,8,1910,2.75,0,0,1070,4,0,1.0
1330,6,1330,1.0,0,0,0,4,0,1.5
1610,8,1280,2.25,0,0,330,3,0,1.0
990,8,880,2.25,0,0,110,3,0,2.5
1250,6,1250,1.0,0,0,0,3,0,1.5
1370,8,1370,1.75,0,0,0,2,0,1.0
2220,8,1270,1.5,1,0,950,4,0,1.0
2960,9,2960,2.5,0,0,0,4,0,2.0
2880,8,1780,2.5,0,0,1100,4,0,1.0
4960,11,3680,4.25,0,0,1280,4,0,2.5
1480,7,1480,2.5,1,0,0,3,0,2.0
2920,8,2920,2.5,1,0,0,3,0,2.0
3030,8,2600,2.25,0,0,430,5,0,2.0
2970,8,2970,2.25,0,0,0,4,0,2.0
2060,8,2060,2.5,0,0,0,3,0,2.0
1580,7,790,1.75,0,0,790,4,0,1.0
3030,8,1660,2.5,0,0,1370,4,0,1.0
2130,7,1070,2.0,0,0,1060,4,0,1.0
1980,7,1430,1.75,0,0,550,4,0,1.0
9890,13,8860,7.75,1,4,1030,6,0,2.0
1160,7,1160,1.0,0,0,0,2,0,1.5
2150,7,2150,2.5,0,0,0,4,0,2.0
3220,10,3220,2.5,0,0,0,4,0,2.0
2950,9,2950,2.25,0,0,0,3,0,1.5
2610,9,2610,2.5,1,0,0,3,0,2.0
2950,8,2950,2.5,0,0,0,5,0,2.0
2890,8,2890,2.5,0,0,0,4,0,2.0
2080,8,2080,2.25,0,0,0,3,0,2.0
1780,8,1780,2.5,0,0,0,2,0,3.0
2210,8,1490,2.5,0,0,720,4,0,1.0
1300,8,1300,1.75,0,0,0,3,0,1.0
1070,7,950,1.0,0,0,120,3,0,1.0
2329,9,2329,2.5,0,0,0,4,0,2.0
1840,7,1010,2.0,0,0,830,3,0,1.0
2550,9,2550,2.5,0,0,0,3,0,2.0
1930,7,1110,1.75,0,0,820,3,0,1.0
2910,8,1640,2.75,0,0,1270,4,0,1.0
2140,7,1070,1.0,0,0,1070,2,0,1.0
1880,8,1880,2.25,0,0,0,3,0,2.0
1590,7,1090,1.75,0,0,500,3,0,1.0
1320,7,1320,1.75,0,0,0,3,0,1.0
1890,7,1290,1.75,0,0,600,3,0,1.0
2070,7,1230,2.5,0,0,840,4,0,1.0
980,6,980,2.0,0,0,0,3,0,1.0
2060,7,1540,2.25,0,0,520,4,0,1.0
1870,7,1870,1.75,0,0,0,4,0,1.0
1010,6,1010,1.0,0,0,0,2,0,1.0
1630,8,1630,1.0,0,0,0,3,0,1.5
1210,7,1210,1.0,0,0,0,2,0,1.0
1520,7,1520,1.5,0,0,0,2,0,1.0
3480,11,3480,2.5,0,0,0,4,0,1.5
1630,7,1630,2.25,0,0,0,3,0,2.0
1540,7,1540,2.0,0,0,0,4,0,1.0
1730,7,1010,1.0,0,0,720,4,0,1.0
3450,10,2750,3.5,0,0,700,4,0,2.0
2390,9,2390,2.5,0,0,0,4,0,2.0
1560,6,780,1.75,0,0,780,3,0,1.0
1670,7,1670,1.0,0,0,0,2,0,1.0
1710,6,1710,1.0,0,0,0,3,0,1.0
1790,7,1390,2.0,0,0,400,3,0,1.0
1680,8,1680,2.0,0,0,0,2,0,1.0
1800,7,1020,1.0,0,0,780,3,0,1.0
2540,9,1840,2.0,0,0,700,3,0,1.5
790,6,790,1.0,0,0,0,2,0,1.0
2290,7,2170,2.75,0,0,120,4,0,2.0
1435,8,1435,1.75,0,0,0,3,0,1.0
3650,9,2530,2.75,0,2,1120,4,0,2.0
790,6,790,1.0,0,0,0,2,0,1.0
1200,6,1200,1.5,0,0,0,3,0,1.0
1840,8,1840,2.0,0,0,0,3,0,1.0
1880,7,1200,2.0,1,0,680,3,0,1.0
2260,7,1360,1.75,0,0,900,4,0,1.5
2120,7,1190,1.75,0,1,930,4,0,1.0
1440,7,860,1.0,0,0,580,2,0,1.0
4160,11,4160,4.0,0,0,0,3,0,2.0
1510,8,1230,3.25,0,2,280,3,0,2.0
2700,8,1440,2.5,0,0,1260,4,0,1.0
960,6,770,1.0,0,0,190,2,0,1.0
2060,8,1100,1.75,0,4,960,3,0,1.0
1640,7,1640,2.0,0,0,0,3,0,1.0
3190,10,3190,2.75,0,4,0,4,0,2.0
840,6,840,0.75,0,0,0,2,0,1.0
1800,7,1800,1.5,0,0,0,3,0,1.0
1290,7,1290,1.75,0,0,0,3,0,1.0
1430,8,1430,2.5,0,0,0,3,0,3.0
1720,8,1720,1.5,0,0,0,3,0,1.0
1250,7,850,1.0,0,0,400,2,0,1.0
1080,7,1080,1.75,0,0,0,3,0,1.0
3330,10,3330,2.5,0,0,0,4,0,2.0
1860,8,1860,2.5,0,0,0,3,0,2.0
2150,7,1470,1.5,0,0,680,3,0,1.5
2160,8,1170,1.0,0,0,990,2,0,1.0
1890,7,1890,2.0,0,0,0,4,0,1.0
1150,7,770,1.75,0,0,380,2,0,1.0
920,6,920,1.0,0,0,0,3,0,1.0
1600,7,1600,2.0,0,0,0,2,0,1.0
1750,7,1750,1.0,0,0,0,3,0,2.0
860,7,860,1.75,0,0,0,2,0,1.0
1300,6,680,0.75,1,0,620,3,0,1.0
2690,8,2690,3.5,0,0,0,3,0,2.0
1200,7,1200,1.5,0,0,0,2,0,1.0
3400,9,3400,2.25,0,1,0,3,0,1.0
2320,8,1670,2.75,0,0,650,4,0,1.0
2620,9,2620,2.5,0,0,0,4,0,2.0
2920,10,2920,2.5,0,0,0,3,0,3.0
1020,7,1020,1.0,0,0,0,1,0,1.0
1690,7,1690,1.75,0,0,0,3,0,1.0
7080,12,5760,5.5,1,0,1320,4,0,2.0
1660,7,1110,1.0,0,0,550,3,0,1.0
1410,7,1410,1.0,0,0,0,3,0,1.0
1390,6,910,1.0,0,0,480,2,0,1.0
1720,8,1720,2.5,0,0,0,3,0,2.0
910,7,910,1.0,0,0,0,3,0,1.0
1930,8,1510,1.75,0,0,420,4,0,1.0
1740,7,1600,1.5,0,0,140,3,0,1.0
1360,7,1360,1.0,0,0,0,4,0,1.5
1890,7,1890,1.75,0,0,0,3,0,1.0
2700,10,2700,2.75,1,1,0,3,0,1.5
2100,7,1350,1.75,0,0,750,3,0,1.5
1520,8,1520,2.5,0,0,0,3,0,3.0
2090,8,2090,2.5,0,0,0,3,0,2.0
2290,9,2120,2.25,0,0,170,4,0,2.0
4020,10,4020,3.0,0,2,0,3,0,1.5
2380,8,1670,3.5,0,3,710,3,0,2.0
2080,7,2080,1.75,0,1,0,2,0,1.0
1440,8,1140,1.5,0,0,300,2,0,1.0
1980,6,1040,1.75,0,0,940,3,0,1.0
1070,7,1070,1.0,0,0,0,3,0,1.0
2470,6,1970,2.0,0,0,500,4,0,1.5
2730,8,2400,3.5,0,0,330,4,0,2.0
1570,7,1180,2.25,0,0,390,3,0,1.0
1651,8,1341,3.25,0,0,310,3,0,2.0
1580,8,1580,2.5,0,0,0,3,0,2.0
2380,8,1400,1.75,0,0,980,3,0,1.0
1240,8,1240,1.5,0,0,0,3,0,1.0
1996,7,1996,2.5,0,0,0,4,0,2.0
1260,6,1260,1.0,0,0,0,3,0,1.0
1390,7,1010,1.0,0,0,380,2,0,1.0
2900,7,1990,2.25,0,0,910,4,0,2.0
2250,8,2250,2.5,0,0,0,4,0,2.0
2910,8,2910,2.5,0,0,0,4,0,2.0
1220,6,1220,1.75,0,0,0,2,0,1.0
2580,7,1360,1.5,0,0,1220,3,0,1.0
1820,7,1220,2.75,0,0,600,4,0,1.0
2770,9,2770,2.5,0,0,0,4,0,2.0
2680,9,2680,2.5,0,0,0,2,0,1.0
1280,7,1280,1.5,0,0,0,3,0,1.0
2530,7,1290,2.5,0,0,1240,5,0,1.0
2650,8,2650,2.5,0,0,0,4,0,2.0
3870,9,2970,3.25,0,2,900,3,0,2.0
3170,9,3170,2.5,1,0,0,4,0,2.0
1970,8,1970,2.0,0,0,0,3,0,1.0
2330,10,1870,3.0,1,0,460,2,0,2.0
1600,7,1600,2.5,0,0,0,3,0,2.0
2080,7,1040,1.75,0,0,1040,3,0,1.0
2680,8,2680,2.5,0,0,0,4,0,2.0
1440,7,1440,1.0,0,0,0,3,0,2.0
2680,7,1680,2.5,0,3,1000,4,0,1.5
2210,8,1460,2.25,0,0,750,3,0,1.0
1960,7,1000,2.0,0,0,960,3,0,1.0
1990,8,1540,2.5,0,0,450,3,0,1.0
1570,8,1570,1.0,0,0,0,2,0,1.5
1940,7,1940,1.0,0,0,0,5,0,1.0
2120,8,2120,2.5,0,0,0,3,0,2.0
2300,8,2300,3.0,0,0,0,5,0,2.0
1510,6,860,1.0,0,0,650,3,0,1.0
1440,7,1440,2.5,0,0,0,3,0,2.0
2080,8,2080,2.5,0,0,0,3,0,2.0
2190,7,1390,2.0,0,0,800,5,0,1.0
1690,7,1690,2.0,0,0,0,4,0,1.5
1580,7,1150,1.75,0,0,430,3,0,1.0
2580,8,2580,2.5,1,0,0,4,0,2.0
1500,7,1500,1.75,0,0,0,3,0,1.0
2370,7,2370,2.0,1,0,0,3,0,2.0
1750,8,1750,1.75,0,0,0,3,0,1.0
1360,7,1360,2.5,0,0,0,3,0,2.0
4360,10,2960,3.5,0,3,1400,3,0,2.0
2080,7,1160,2.0,0,0,920,3,0,1.0
2050,7,1300,2.5,0,0,750,4,0,1.0
2130,9,1080,2.75,0,0,1050,3,0,2.0
1090,6,1090,1.5,0,0,0,3,0,1.0
2520,8,2520,2.5,0,0,0,4,0,2.0
2230,7,1330,3.0,0,0,900,5,0,1.0
1370,7,1370,1.75,0,0,0,3,0,1.0
2020,7,1320,1.75,0,0,700,5,0,1.5
2630,9,1580,2.5,1,0,1050,3,0,1.0
2600,9,2200,2.5,0,0,400,4,0,1.5
2120,7,1060,2.0,0,0,1060,4,0,1.0
1400,7,1110,1.5,0,0,290,3,0,1.0
1770,7,1630,2.0,0,0,140,4,0,2.0
2140,7,1080,1.75,0,0,1060,4,0,1.0
1930,8,1930,2.5,0,0,0,3,0,2.0
1230,8,1230,1.75,0,0,0,2,0,2.0
1630,6,1030,2.0,0,0,600,4,0,1.5
1650,8,1650,2.5,0,0,0,3,0,3.0
3280,11,3280,2.5,0,3,0,3,1,2.0
1340,7,1340,1.0,0,2,0,4,0,1.5
1090,7,940,2.0,0,0,150,3,0,1.0
3120,9,3120,2.75,0,0,0,4,0,2.0
2520,7,1850,2.25,0,0,670,3,0,2.0
2140,7,1000,1.75,1,0,1140,2,0,1.0
1320,7,1320,2.0,0,0,0,2,0,3.0
2390,8,2390,2.5,0,0,0,4,0,2.0
1870,7,1250,2.5,0,0,620,3,0,1.0
1220,8,1220,2.25,1,2,0,1,0,2.0
1610,7,1610,1.0,0,0,0,3,0,1.0
1400,7,1400,1.0,0,0,0,2,0,1.0
2430,9,2430,2.5,0,0,0,5,0,2.0
2790,8,2790,2.75,0,0,0,4,0,2.0
2190,7,1250,1.75,0,0,940,4,0,1.0
2424,9,2424,2.5,0,0,0,3,0,2.0
3500,9,3500,2.5,0,0,0,4,0,2.0
1500,7,1500,2.5,0,0,0,3,0,2.0
1640,7,1000,2.75,0,0,640,4,0,1.0
1300,7,1300,1.75,0,0,0,3,0,1.0
2360,8,2360,2.0,0,0,0,4,0,2.0
3680,9,2670,3.5,1,0,1010,4,0,2.5
2600,9,1700,2.5,0,0,900,3,0,1.0
1490,7,1010,1.5,0,0,480,3,0,1.0
2480,7,2480,2.5,0,0,0,3,0,2.0
1310,7,1310,2.75,0,0,0,3,0,1.0
2590,9,2590,2.25,1,0,0,4,0,2.0
2500,9,1510,2.5,0,0,990,3,0,1.0
2930,8,2240,2.0,0,0,690,3,0,2.0
1880,7,1280,1.5,0,0,600,4,0,1.0
2300,8,2300,2.75,0,0,0,4,0,1.0
3220,9,2690,2.5,1,2,530,3,0,2.0
2290,9,1950,2.75,1,0,340,3,0,2.0
960,7,960,1.0,0,0,0,2,0,1.0
2160,7,1080,1.75,0,0,1080,3,0,1.0
1990,7,1990,2.0,0,0,0,3,0,1.0
1430,7,1430,1.0,1,0,0,6,0,2.0
1360,7,1360,1.0,0,0,0,4,0,1.0
1100,7,1100,1.75,0,0,0,3,0,1.0
1320,7,880,2.5,0,0,440,3,0,2.0
1500,6,760,1.5,0,0,740,5,0,1.0
2850,9,2850,2.5,1,0,0,4,0,2.0
2200,7,1280,2.75,0,0,920,3,0,1.0
3170,10,3170,2.5,0,0,0,4,0,2.5
910,6,740,1.0,0,0,170,3,0,1.0
1230,7,910,1.5,0,0,320,3,0,1.0
3610,7,3010,2.0,1,0,600,10,0,2.0
1060,6,1060,1.0,0,0,0,2,0,1.0
670,5,670,1.0,0,0,0,2,0,1.0
2100,9,2100,3.5,0,0,0,3,0,2.0
1540,7,1540,1.0,0,0,0,3,0,1.0
520,6,520,1.0,0,0,0,1,0,1.0
1840,8,1840,2.5,0,0,0,4,0,2.0
2440,8,1560,2.5,0,0,880,4,0,1.0
1460,8,1180,2.5,0,0,280,3,0,2.0
2650,7,2650,1.5,0,0,0,4,0,2.0
1180,7,1180,1.0,0,0,0,3,0,1.5
1070,6,1070,1.5,0,0,0,3,0,1.0
2250,8,2250,2.25,0,0,0,4,0,2.0
1330,7,1330,0.75,0,0,0,3,0,1.0
1970,8,1370,1.75,0,3,600,3,0,1.0
2430,9,1430,2.25,1,0,1000,3,0,1.0
2260,8,1660,3.0,0,0,600,3,0,2.0
1950,7,1950,1.75,0,0,0,3,0,1.0
1220,7,1220,1.0,1,0,0,3,0,1.0
700,6,700,1.0,0,0,0,2,0,1.0
1760,7,1400,3.0,0,0,360,3,0,2.0
2450,8,2450,3.0,0,3,0,3,0,1.5
1070,9,720,2.0,0,0,350,2,0,2.0
810,6,810,1.0,0,0,0,2,0,1.0
2303,8,2303,2.5,0,0,0,4,0,2.0
2250,8,2250,2.0,0,0,0,3,0,1.5
1090,8,1090,1.75,0,0,0,2,0,1.0
3080,8,3080,3.0,1,3,0,4,0,2.0
3200,11,3200,2.75,0,0,0,4,0,2.0
2920,8,1620,1.75,1,0,1300,3,0,1.0
950,7,950,1.0,0,0,0,3,0,1.0
3700,8,1850,2.25,0,1,1850,5,0,1.0
3760,10,3760,4.0,1,0,0,5,0,2.0
1320,8,1320,1.5,0,0,0,3,0,3.0
3950,10,3950,3.5,0,0,0,4,0,2.0
1560,7,1560,1.5,0,0,0,3,0,1.0
1500,7,1000,1.75,0,0,500,4,0,1.0
1150,6,1150,1.0,0,0,0,2,0,1.0
1760,6,880,2.0,0,0,880,3,0,1.0
1530,8,1530,2.5,0,0,0,3,0,2.0
1500,6,1500,1.5,0,0,0,3,0,1.5
1130,6,1130,1.0,0,0,0,3,0,1.0
2870,9,2870,2.5,1,0,0,4,0,2.0
2600,9,2600,2.5,0,0,0,4,0,2.0
2140,8,2140,1.75,0,0,0,5,0,1.0
1230,6,830,1.0,0,0,400,1,0,1.0
1643,7,1643,1.5,0,1,0,2,0,1.0
1350,8,1270,2.5,0,0,80,3,0,3.0
1760,7,1760,1.5,0,0,0,2,0,1.0
2690,7,2690,3.5,0,0,0,4,0,2.0
1430,8,980,2.25,0,0,450,3,0,2.0
1980,7,1980,1.5,0,0,0,5,0,1.5
1180,8,1180,2.5,0,0,0,3,0,3.0
3890,10,3890,2.5,0,0,0,4,0,2.0
3150,9,3150,3.0,0,0,0,4,0,2.0
750,6,750,1.0,0,0,0,2,0,1.0
2550,8,2550,3.25,0,0,0,4,0,2.0
2630,8,2630,2.5,0,0,0,4,0,2.0
1580,7,1580,2.5,0,0,0,3,0,2.0
2990,7,1550,2.5,0,0,1440,3,0,1.0
830,7,830,1.0,0,0,0,2,0,1.0
2000,7,2000,2.5,0,0,0,4,0,2.0
2030,7,1530,2.5,0,0,500,4,0,1.0
3920,8,3920,3.75,0,0,0,4,0,3.0
1950,8,1950,1.75,0,0,0,2,0,1.0
1800,8,1800,2.5,0,0,0,3,0,2.0
960,7,960,1.0,0,0,0,3,0,1.0
2560,7,1500,2.75,0,0,1060,4,0,1.0
2900,10,1490,2.5,1,0,1410,3,0,1.0
2940,9,2940,2.5,0,0,0,4,0,2.0
3030,9,3030,2.75,0,0,0,5,0,2.0
2660,7,2660,2.25,0,0,0,5,0,1.5
2280,8,2280,2.25,0,0,0,3,0,2.0
2040,8,2040,2.5,0,0,0,4,0,2.0
1470,8,1310,2.0,0,0,160,3,0,2.0
2560,8,2560,2.5,0,0,0,4,0,2.0
2130,8,1270,2.25,0,0,860,3,0,1.0
2000,8,1480,1.75,0,2,520,3,0,1.0
1410,7,1410,1.75,0,0,0,3,0,1.0
2110,9,1710,2.0,0,0,400,4,0,2.0
2560,7,1880,1.75,0,0,680,4,0,1.0
1510,8,1510,1.75,0,0,0,2,0,1.0
3290,9,3290,2.5,0,0,0,4,0,2.0
1250,7,1250,1.0,0,0,0,3,0,1.0
2200,6,1100,2.75,0,0,1100,3,0,1.0
1470,7,1470,1.5,0,0,0,3,0,1.0
2340,7,1280,1.5,0,0,1060,2,0,1.0
1830,7,930,1.75,0,0,900,3,0,1.0
1380,7,1380,1.75,0,0,0,3,0,1.5
2300,8,2300,2.5,0,0,0,2,0,1.0
1430,7,1070,2.25,0,0,360,3,0,1.0
1910,7,1910,1.75,0,0,0,4,0,1.0
3100,10,3100,2.75,0,0,0,4,0,2.0
890,6,890,1.0,0,0,0,2,0,1.0
2430,8,2430,2.5,0,0,0,4,0,2.0
2230,7,1230,1.75,0,0,1000,5,0,1.0
940,7,940,1.0,0,0,0,2,0,1.0
1460,7,1460,1.75,0,0,0,4,0,1.0
2360,9,2360,2.0,1,0,0,3,0,2.0
1020,6,1020,1.0,1,0,0,3,0,1.0
1700,7,1120,1.75,0,0,580,4,0,1.0
2470,8,2230,2.25,0,0,240,3,0,2.0
660,6,660,1.0,0,0,0,1,0,1.0
1760,7,1760,1.75,0,0,0,4,0,1.5
1250,7,1000,1.0,0,0,250,3,0,1.0
1400,8,1400,2.5,0,0,0,2,0,2.0
1320,7,1320,1.5,0,0,0,3,0,1.0
2150,7,1900,2.75,0,0,250,3,0,1.0
1720,7,1720,1.75,0,0,0,4,0,2.0
2390,8,2390,2.5,0,0,0,3,0,2.0
990,7,990,1.0,0,0,0,2,0,1.0
1500,7,1300,1.0,0,0,200,3,0,2.0
2950,10,2950,2.5,0,0,0,3,0,1.5
770,6,770,1.0,0,0,0,2,0,1.0
1990,7,1990,2.5,0,0,0,4,0,2.0
3580,9,3580,2.5,0,0,0,4,0,2.0
3680,10,2060,3.0,0,3,1620,4,0,1.0
1680,8,1370,4.0,0,0,310,5,0,1.0
2680,7,1530,2.5,0,3,1150,4,0,1.0
2040,7,1190,1.5,0,0,850,4,0,1.0
720,6,720,1.0,0,0,0,2,0,1.0
1580,8,1580,2.25,1,0,0,3,0,1.0
2080,7,1240,2.5,0,0,840,4,0,1.0
1170,7,1170,1.5,0,0,0,2,0,3.0
1500,7,1500,2.0,0,0,0,2,0,3.0
790,6,790,1.0,0,0,0,2,0,1.0
1980,8,1980,2.5,0,0,0,4,0,2.0
2710,8,2230,3.25,0,0,480,5,0,2.0
770,7,770,1.0,0,0,0,2,0,1.0
4820,11,3950,4.5,0,0,870,5,0,2.0
1700,8,1230,1.75,0,0,470,3,0,1.0
2600,9,1890,3.0,0,3,710,3,0,1.5
1340,6,670,2.0,0,0,670,3,0,1.0
1830,8,1830,2.0,1,0,0,3,0,1.0
1210,8,1210,1.0,1,0,0,3,0,2.0
2360,7,1180,2.5,1,0,1180,5,0,1.0
1530,8,1530,2.5,0,0,0,3,0,2.0
2830,9,2460,3.0,0,0,370,5,0,2.0
3000,8,1500,3.5,0,0,1500,6,0,1.0
1690,7,1690,2.0,1,0,0,2,0,2.0
2130,7,1720,1.75,0,0,410,3,0,1.0
1920,9,1920,2.5,0,1,0,3,0,2.0
2860,10,2860,3.5,0,0,0,4,0,3.0
3160,8,2310,2.75,0,3,850,4,0,2.0
710,5,710,1.0,0,1,0,2,0,1.0
2150,7,2150,1.75,0,0,0,3,0,1.0
1800,7,1200,1.0,0,0,600,3,0,1.0
1400,7,1060,1.0,0,0,340,3,0,1.0
2960,10,2960,2.5,0,0,0,4,0,2.0
900,7,900,1.0,0,0,0,3,0,1.0
1730,7,1730,2.0,0,0,0,2,0,2.0
2460,9,1930,2.25,0,4,530,2,0,1.5
2440,9,2440,2.5,0,0,0,3,0,1.0
1210,7,1210,1.5,0,0,0,3,0,1.0
1640,8,1640,2.5,0,0,0,3,0,2.0
1990,8,1180,2.25,0,0,810,4,0,1.0
1860,8,1860,2.5,1,0,0,3,0,2.0
1430,7,1030,1.5,0,0,400,3,0,1.0
2410,8,2410,2.5,0,0,0,4,0,2.0
2930,9,2930,2.75,0,0,0,5,0,2.0
2830,8,1830,3.5,0,0,1000,7,0,1.0
2330,7,2330,2.5,0,0,0,4,0,2.0
1100,7,720,1.0,0,0,380,3,0,1.0
3065,9,3065,3.5,0,0,0,4,0,3.0
1860,8,1220,2.75,0,0,640,4,0,1.0
1420,8,1420,2.25,0,0,0,3,0,3.0
1840,7,1840,2.25,0,0,0,3,0,2.0
1910,8,1910,2.5,0,0,0,4,0,2.0
1940,7,1940,2.5,0,0,0,4,0,2.0
1230,8,1230,2.25,0,0,0,3,0,3.0
1646,7,1646,2.25,0,0,0,3,0,2.0
3000,7,1500,1.75,0,0,1500,5,0,1.0
2220,8,1280,1.75,0,1,940,4,0,1.0
2350,8,2350,2.5,0,0,0,4,0,2.0
1290,8,1290,1.75,0,0,0,2,0,2.0
1990,9,1990,2.25,0,0,0,3,0,3.0
2780,9,2780,2.5,0,0,0,4,0,2.0
2570,7,2170,2.25,0,0,400,3,0,2.0
1170,7,1170,1.0,0,0,0,3,0,1.0
1220,7,1220,1.0,0,0,0,1,0,1.0
1610,7,1610,1.5,0,0,0,3,0,2.0
670,5,670,1.0,0,0,0,2,0,1.0
1570,7,1200,1.75,0,0,370,4,0,1.0
2600,7,1610,1.75,0,0,990,4,0,1.0
4470,10,4470,2.25,0,0,0,4,0,2.0
2242,8,2242,2.5,0,0,0,3,0,2.0
1310,7,1310,2.0,0,0,0,3,0,1.0
1250,7,1250,1.75,0,0,0,2,0,1.0
2160,9,1660,1.75,0,0,500,4,0,1.0
2330,8,2330,2.5,0,0,0,4,0,2.0
2480,7,1300,3.0,0,0,1180,5,0,1.0
2340,9,2340,2.5,0,0,0,4,0,2.0
2320,6,1310,1.0,0,0,1010,4,0,1.5
1000,6,1000,1.0,0,0,0,2,0,1.0
2220,7,1470,1.0,0,0,750,4,0,1.5
2070,7,2070,2.0,1,0,0,4,0,1.0
1300,6,1300,1.0,0,0,0,3,0,1.0
2160,9,2160,2.5,0,0,0,4,0,2.0
1220,6,1220,1.5,0,0,0,2,0,1.0
2510,7,1910,2.5,0,0,600,3,0,1.0
3260,9,2300,3.0,0,0,960,4,0,2.0
2960,7,2960,2.5,0,0,0,4,0,2.0
2360,7,1390,3.0,0,0,970,5,0,1.0
2910,9,2910,2.25,0,0,0,3,0,2.0
2060,7,1220,2.75,0,0,840,5,0,1.0
1010,7,1010,1.75,0,0,0,3,0,1.0
2390,9,2390,2.5,0,0,0,3,0,2.0
4400,11,3390,4.5,1,0,1010,5,0,2.0
2870,8,2870,2.75,0,2,0,3,0,2.0
640,5,640,1.0,0,0,0,1,0,1.0
1700,7,1700,2.5,0,0,0,4,0,2.0
4670,11,4670,4.25,1,2,0,7,0,2.0
2150,8,2150,2.5,0,0,0,4,0,2.0
2030,6,1430,2.0,0,0,600,4,0,1.5
2400,8,2400,2.5,0,0,0,4,0,2.0
1560,7,1560,2.5,0,0,0,4,0,2.0
2120,9,2120,2.0,0,0,0,3,0,1.0
3680,10,2390,2.5,0,0,1290,3,0,1.0
1200,6,1200,2.0,0,0,0,3,0,1.5
1950,7,1350,2.25,0,0,600,3,0,1.0
1920,7,1000,1.75,0,0,920,3,0,1.0
1570,7,1170,1.75,0,0,400,4,0,1.0
3460,10,3460,2.5,0,0,0,4,0,2.0
2160,10,2160,2.25,1,0,0,3,0,2.0
2420,8,920,2.5,0,0,1500,4,0,1.0
1900,7,1900,1.75,0,0,0,3,0,2.0
3370,9,3370,2.5,0,0,0,4,0,2.0
2400,9,2400,2.5,0,0,0,3,0,2.0
2400,7,2400,2.5,0,0,0,4,0,2.0
2390,8,1600,2.5,0,0,790,3,0,1.0
1380,7,1380,1.5,0,0,0,3,0,1.0
2170,7,1920,2.25,0,0,250,4,0,2.0
1980,7,1980,1.0,0,0,0,4,0,1.5
2570,8,2570,2.5,0,0,0,4,0,2.0
1560,7,880,1.75,0,0,680,2,0,1.0
3340,9,3340,2.5,0,0,0,4,0,2.0
910,7,910,1.0,0,0,0,3,0,1.0
1470,7,1470,1.75,0,0,0,3,0,1.0
1890,7,1210,1.75,0,0,680,3,0,1.0
2070,8,2070,2.5,1,0,0,3,0,2.0
2110,8,2110,1.75,0,0,0,4,0,1.0
1720,7,1720,2.5,0,0,0,3,0,2.0
3440,8,3440,3.5,0,0,0,4,0,2.0
2830,7,1710,2.75,0,0,1120,5,0,1.0
1700,7,1700,1.75,0,0,0,4,0,1.0
2250,8,2250,2.5,0,0,0,3,0,2.0
1300,8,1300,2.25,0,0,0,2,0,3.0
1680,8,1680,2.25,0,0,0,3,0,2.0
1850,8,1850,2.5,0,0,0,4,0,2.0
4230,8,2360,4.5,0,3,1870,6,0,2.0
2410,9,1800,2.25,0,2,610,4,0,2.0
1880,8,1760,2.25,0,0,120,4,0,2.0
1240,8,1240,2.25,0,0,0,3,0,3.0
800,6,800,1.0,0,0,0,2,0,1.0
2820,7,1410,3.25,0,0,1410,4,0,1.0
1690,7,1090,1.75,1,0,600,4,0,1.0
1270,7,1270,1.0,1,0,0,3,0,1.0
1260,7,1260,1.0,0,0,0,3,0,1.0
1980,8,1980,1.75,0,0,0,3,0,1.0
1670,7,1670,2.5,0,0,0,4,0,2.0
